Quarter,Year,Country,Delta_Interest_EU,Delta_Interest_JPY,Delta_Interest_US,ECB,Exchange_rate,FFR,FX_long,FX_short,Fin_depth,Fin_dev,GDP Growth,GDP per cap,Interest rate,JPY,Pol_Risk,Ratings FC,Ratings LC,VIX,WUI,market_volume_bonds,market_volume_loans,Amount,LCY,Currency,Domestic,Corporate,Industry,Bond,Tenor,Tenor_bracket,FCY
1,2020,India,8.0,7.95,6.7,0.25,5.92583913,1.55,0.0434197256939288,0.027633812671541,75.1543951090044,0.582376480102539,1.9,8612.903,8.25,0.3,-1.143863201,6.0,6.0,33.42,27165.67,0.65,5.906899999999999,0.0059,0,MYR,1,1,Communications,0,5.0,0-5 yrs,0
4,2021,Malaysia,12.25,12.2,12.42,0.25,8.545668182,0.08,0.0455416489625556,0.0388315378978432,72.3314362215637,0.563018500804901,11.4,9663.877,12.5,0.3,-1.13676095,6.0,6.0,31.12,23117.64,3.8756,12.584499999999998,0.0793,0,USD,1,1,Consumer discretionary,0,19.0,0-5 yrs,1
4,2017,Indonesia,6.75,6.7,5.85,0.25,3.1325,1.15,0.0363083226512864,0.0260975635411376,59.4843092982775,0.57053142786026,1.3,10419.575,7.0,0.3,-0.480093956,9.0,9.0,11.43,23726.95,4.3329,17.3692,0.365,1,INR,1,1,Utilities,1,12.0,>10 yrs,0
2,2016,India,1.25,1.2,1.13,0.25,35.2117,0.37,0.012827450982197,0.0144447600578823,146.223949449024,0.731176972389221,3.4,5993.308,1.5,0.3,-0.991300225,13.0,13.0,14.2,22924.96,0.0,1.2568,0.004,1,INR,1,1,Energy,0,7.0,>10 yrs,0
4,2016,Malaysia,6.5,6.45,6.35,0.25,66.7138,0.4,0.0193739155575028,0.0111365615146764,49.1012254191341,0.434415280818939,8.3,1714.28,6.75,0.3,-0.960426509,11.0,11.0,14.07,30551.2,1.6697000000000002,9.643,0.1973,1,USD,1,1,Energy,0,15.0,>10 yrs,0
3,2011,Malaysia,3.75,5.7,5.93,2.25,44.8109,0.07,0.0201206093766548,0.0127641880613923,51.2892331325282,0.484724432229996,5.2,1449.604,6.0,0.3,-1.32679534,11.0,11.0,31.82,19621.82,0.0,2.1797,0.4055,0,USD,1,1,Utilities,1,19.0,5-10 yrs,0
3,2021,Thailand,4.0,3.95,4.15,0.25,73.5782,0.1,0.0136029002970013,0.010605910897718,50.1421581396974,0.582220196723938,9.7,2250.179,4.25,0.3,-0.691997945,11.0,11.0,16.11,23529.34,15.166,22.7818,0.1086,0,ZAR,1,1,Utilities,1,5.0,0-5 yrs,1
1,2015,Brazil,5.496153846153851,5.496153846153851,5.68615384615385,0.3,11.5527,0.11,0.026312601855339,0.0172354177683591,127.203244242731,0.462852537631989,1.3,6256.667,5.79615384615385,0.3,-0.220544875,12.0,12.0,13.04,21909.18,0.1364,1.4721,0.0816,1,MYR,1,1,Energy,0,13.0,>10 yrs,0
2,2017,Brazil,10.0,9.95,9.35,0.25,3.1275,0.9,0.0368388182101262,0.0268362360011925,59.4843092982775,0.57053142786026,1.3,10419.575,10.25,0.3,-0.480093956,9.0,9.0,9.89,22192.55,2.2065,16.602999999999998,0.2746,1,MYR,1,1,Utilities,1,11.0,5-10 yrs,0
1,2016,Mexico,7.5,7.45,7.41,0.25,67.3332,0.34,0.0202773900873297,0.0107911198987646,49.1012254191341,0.434415280818939,8.3,1714.28,7.75,0.3,-0.960426509,11.0,11.0,17.7,24088.85,0.8006,7.269099999999999,0.0442,0,ZAR,1,1,Utilities,0,17.0,5-10 yrs,1
3,2019,Brazil,6.6075,6.5575,4.4575,0.25,14.585,2.4,0.0329087750797978,0.0271340939777868,117.185556861489,0.532748639583588,0.3,6622.629,6.8575,0.3,-0.283249706,11.0,11.0,19.66,25417.49,0.4546,7.3191,0.0072,1,MYR,1,1,Energy,0,13.0,>10 yrs,1
4,2019,Brazil,3.8964,3.8464,2.3164,0.25,4.1819,1.83,0.0207484317203659,0.0086282319837669,120.706946299114,0.577838599681854,4.4,11228.293,4.1464,0.3,0.146066397,14.0,14.0,14.91,27789.54,1.0984,0.1891,1.1,1,BRL,1,1,Energy,0,19.0,0-5 yrs,1
3,2022,India,7.720000000000001,8.92,7.540000000000001,1.5,20.0101,1.68,0.03340926667586,0.0122465473577479,34.3332804057927,0.32231593132019,3.9,11259.75,9.22,0.3,-0.691959739,12.0,12.0,25.56,20214.25,18.0444,12.200300000000002,0.5,1,BRL,1,1,Consumer discretionary,1,21.0,0-5 yrs,0
1,2015,India,8.2,8.2,8.39,0.3,62.13,0.11,0.0213670145800781,0.0112044576032245,51.8675240772184,0.449610769748688,8.0,1590.174,8.5,0.3,-0.954773545,11.0,11.0,13.04,21909.18,0.0,6.894,0.0083,1,EUR,1,1,Energy,0,10.0,>10 yrs,1
3,2012,India,3.5,4.7,4.84,1.5,1.814457143,0.16,0.0378178576564301,0.0256333701759615,51.8380733353553,0.532826960086823,4.8,11637.915,5.0,0.3,-1.22053194,10.0,10.0,17.98,23764.51,0.0,0.6527999999999998,0.0072,0,MYR,1,1,Utilities,1,6.0,>10 yrs,0
4,2015,Mexico,13.95,13.95,14.13,0.3,3.9032,0.12,0.0351472021928693,0.0412901295195053,66.829700644229,0.572683990001678,-3.5,9182.996,14.25,0.3,-0.331864446,11.0,11.0,14.67,27336.31,1.5748,16.165699999999998,0.0464,1,INR,1,1,Utilities,1,8.0,>10 yrs,1
1,2016,Malaysia,7.5,7.45,7.41,0.25,67.3332,0.34,0.0202773900873297,0.0107911198987646,49.1012254191341,0.434415280818939,8.3,1714.28,7.75,0.3,-0.960426509,11.0,11.0,17.7,24088.85,0.8006,7.269099999999999,0.0106,1,MYR,1,1,Utilities,1,17.0,>10 yrs,0
1,2021,Mexico,2.15,2.1,2.31,0.25,5.3673,0.09,0.0388247374661458,0.0558006604750846,68.805224677681,0.654686987400055,4.8,8269.709,2.4,0.3,-0.41969654,9.0,9.0,23.35,17911.83,10.6132,20.7823,0.021,0,INR,1,1,Materials,1,19.0,5-10 yrs,0
2,2013,India,7.25,7.95,8.1,1.0,54.4229,0.15,0.0234800593718849,0.0219984541309932,52.3857095169752,0.42749410867691,6.4,1438.057,8.25,0.3,-1.229174137,11.0,11.0,16.28,21872.17,0.0,5.9778,0.0281,1,USD,1,1,Energy,0,2.0,>10 yrs,1
1,2008,Brazil,6.25,10.5,7.31,5.0,1.771,3.94,0.0286580021120418,0.0234019900858044,45.7822559936968,0.555216610431671,5.1,9096.943,11.25,0.75,-0.313424706,10.0,10.0,26.28,12745.87,0.0,0.0,0.0288,1,MYR,1,1,Utilities,0,11.0,>10 yrs,1
4,2013,South Africa,8.0,8.45,8.66,0.75,63.648,0.09,0.0235717080421386,0.023520936807104,52.3857095169752,0.42749410867691,6.4,1438.057,8.75,0.3,-1.229174137,11.0,11.0,14.23,23593.38,0.0,6.2664,0.0498,0,INR,1,1,Materials,0,12.0,5-10 yrs,1
2,2012,Turkey,7.25,8.7,8.86,1.75,50.3635,0.14,0.023065045939258,0.0257253062680055,51.8885076473311,0.433532446622849,5.5,1434.018,9.0,0.3,-1.289309859,11.0,11.0,26.66,25315.06,0.0,4.017600000000001,0.0011,0,USD,1,1,Utilities,1,16.0,>10 yrs,0
2,2022,Mexico,4.8752380952381,4.8252380952381,4.7952380952381,0.25,14.9598,0.33,0.0375542411184405,0.0268317375921443,92.1800552382856,0.492002218961716,1.9,6684.479,5.1252380952381,0.3,-0.72211808,9.0,9.0,25.69,25434.66,1.3523,10.4236,0.0077,1,ZAR,1,1,Consumer discretionary,0,10.0,0-5 yrs,0
4,2020,India,3.81,3.76,3.97,0.25,14918.0,0.09,0.0289017243959094,0.0503998226199447,38.6795390891453,0.309719622135162,-2.1,3919.465,4.06,0.3,-0.462322682,12.0,12.0,20.77,24511.59,4.301500000000001,7.135399999999999,0.3151,0,MYR,1,1,Utilities,0,11.0,>10 yrs,1
2,2017,Indonesia,6.25,6.2,5.6,0.25,65.8009,0.9,0.0175260584544546,0.0086370578245442,48.794021399068,0.467568516731262,6.8,1957.97,6.5,0.3,-0.774099052,12.0,12.0,9.89,22192.55,2.6243000000000003,10.1247,0.0267,1,INR,1,1,Energy,1,10.0,>10 yrs,0
4,2021,Turkey,8.65,8.6,8.82,0.25,5.279,0.08,0.0377362921476987,0.0362392286677463,68.805224677681,0.654686987400055,4.8,8269.709,8.9,0.3,-0.41969654,9.0,9.0,31.12,23117.64,18.0905,22.582300000000004,0.0497,0,EUR,0,1,Materials,1,21.0,0-5 yrs,1
1,2014,South Africa,7.342905499999999,7.792905499999999,8.022905499999998,0.75,12226.0,0.07,0.0245625748497693,0.0288240604739558,36.4235451552096,0.273522436618805,5.0,3532.669,8.092905499999999,0.3,-0.416824043,11.0,11.0,16.0,21355.19,0.35,0.8296,0.561,0,BRL,1,1,Utilities,1,6.0,>10 yrs,1
4,2021,Malaysia,0.25,0.2,0.42,0.25,33.1,0.08,0.014141070577843,0.0162990655902571,164.075002469495,0.723730862140656,1.5,7237.318,0.5,0.3,-0.568726182,13.0,13.0,31.12,23117.64,3.2394,3.0879,0.0086,1,THB,1,1,Materials,1,9.404124616059676,5-10 yrs,0
4,2019,South Africa,5.25,5.2,3.67,0.25,14174.0,1.83,0.0203249024817251,0.0216177738249435,38.3726939516609,0.287074387073517,5.0,4192.768,5.5,0.3,-0.502156675,12.0,12.0,14.91,27789.54,3.5515,5.766099999999999,0.1028,0,THB,1,1,Materials,0,7.0,5-10 yrs,0
4,2014,Indonesia,5.7416,5.7416,5.9516,0.3,10.9908,0.09,0.0261263478795546,0.0209796720088199,128.838374779653,0.430953919887543,1.4,6984.926,6.0416,0.3,-0.146388963,12.0,12.0,14.29,19159.67,0.1364,1.4721,0.1832,1,USD,1,1,Energy,1,13.0,>10 yrs,1
1,2020,India,0.5833333333333334,0.5333333333333334,-0.7166666666666667,0.25,30.47,1.55,0.0121681520101063,0.0091657690714423,160.110920105828,0.735169529914856,-6.1,7169.943,0.8333333333333334,0.3,-0.578276575,13.0,13.0,33.42,27165.67,0.8889,1.9241,0.104,0,USD,1,1,Materials,0,12.0,0-5 yrs,0
1,2022,South Africa,4.0,3.95,4.17,0.25,74.4075,0.08,0.0140129193136952,0.0121306076660386,50.1421581396974,0.582220196723938,7.0,2366.31,4.25,0.3,-0.568608165,11.0,11.0,33.32,22033.8,18.8116,24.5896,0.0248,0,ZAR,1,1,Health care,0,5.0,0-5 yrs,0
1,2014,Thailand,7.342905499999999,7.792905499999999,8.022905499999998,0.75,12226.0,0.07,0.0245625748497693,0.0288240604739558,36.4235451552096,0.273522436618805,5.0,3532.669,8.092905499999999,0.3,-0.416824043,11.0,11.0,16.0,21355.19,0.35,0.8296,0.0285,0,USD,1,1,Utilities,1,5.0,>10 yrs,0
3,2011,Malaysia,1.125,3.075,3.305,2.25,30.4995,0.07,0.0178132479117306,0.0141082102851523,130.672937960862,0.645829498767853,0.8,5492.115,3.375,0.3,-1.133533716,13.0,13.0,31.82,19621.82,0.0,0.1662,0.2983,1,EUR,1,1,Energy,0,9.404124616059676,>10 yrs,0
1,2022,India,3.9489,3.8989,4.1189,0.25,4.1888,0.08,0.0115712620955119,0.0076448563791115,113.293637089939,0.727465748786926,8.7,12465.612,4.1989,0.3,0.140358165,14.0,14.0,33.32,22033.8,4.7667,1.6055,0.0023,1,THB,1,1,Utilities,1,18.0,>10 yrs,1
4,2022,Malaysia,3.65,6.1000000000000005,3.3200000000000003,2.75,15247.0,3.08,0.0267754792366541,0.0096971467125051,35.2890995275057,0.304108023643494,5.3,4799.1,6.4,0.3,-0.439423859,12.0,12.0,19.84,26940.26,9.3921,9.3962,0.0142,0,ZAR,1,1,Utilities,1,14.0,0-5 yrs,0
3,2017,India,7.14,7.09,6.24,0.25,18.1293,1.15,0.0253919616975648,0.0353823018115987,34.3431256723362,0.338865369558334,1.9,9542.783,7.39,0.3,-0.806073427,14.0,14.0,10.13,18574.57,0.9542,1.1829,0.1259,1,THB,1,1,Energy,0,9.0,5-10 yrs,0
3,2021,Malaysia,16.25,16.2,16.4,0.25,8.612663636,0.1,0.0453706861858235,0.0399544497571658,72.3314362215637,0.563018500804901,11.4,9663.877,16.5,0.3,-1.13676095,6.0,6.0,16.11,23529.34,2.5276,8.8485,0.0038,0,USD,1,1,Energy,1,20.0,5-10 yrs,0
3,2021,India,4.0,3.95,4.15,0.25,73.5782,0.1,0.0136029002970013,0.010605910897718,50.1421581396974,0.582220196723938,9.7,2250.179,4.25,0.3,-0.691997945,11.0,11.0,16.11,23529.34,15.166,22.7818,0.1,0,MYR,1,1,Utilities,1,9.404124616059676,0-5 yrs,1
1,2022,India,4.0,3.95,4.17,0.25,74.4075,0.08,0.0140129193136952,0.0121306076660386,50.1421581396974,0.582220196723938,7.0,2366.31,4.25,0.3,-0.568608165,11.0,11.0,33.32,22033.8,18.8116,24.5896,0.0192,0,MYR,0,1,Utilities,1,16.0,0-5 yrs,0
4,2021,India,4.0,3.95,4.17,0.25,73.6357,0.08,0.0137185670337348,0.0105342951516893,50.1421581396974,0.582220196723938,9.7,2250.179,4.25,0.3,-0.691997945,11.0,11.0,31.12,23117.64,15.893300000000002,23.195300000000003,0.083,0,MYR,1,1,Utilities,0,17.0,5-10 yrs,0
4,2019,Mexico,3.8964,3.8464,2.3164,0.25,4.1819,1.83,0.0207484317203659,0.0086282319837669,120.706946299114,0.577838599681854,4.4,11228.293,4.1464,0.3,0.146066397,14.0,14.0,14.91,27789.54,1.0984,0.1891,0.475,1,MYR,1,1,Energy,0,5.0,>10 yrs,1
2,2017,Malaysia,6.637291875,6.587291875,5.987291875,0.25,13321.0,0.9,0.0250212351059115,0.0193102634035974,38.7323495613041,0.277318447828293,5.1,3885.967,6.887291875,0.3,-0.5049389,11.0,11.0,9.89,22192.55,0.35,4.127099999999999,0.38,0,MYR,1,1,Utilities,0,15.0,0-5 yrs,0
1,2014,Turkey,10.0,10.45,10.68,0.75,2.3858,0.07,0.0311968038321291,0.0306876828368149,66.028510394056,0.564413249492645,0.5,12601.257,10.75,0.3,-0.070290133,12.0,12.0,16.0,21355.19,0.3918,14.7548,0.1873,1,THB,1,1,Health care,0,7.0,5-10 yrs,0
1,2008,India,10.25,14.5,11.31,5.0,1.170473913,3.94,0.0332965572342805,0.0201324470519152,33.3766449782112,0.511485755443573,0.8,10778.131,15.25,0.75,-0.823874354,8.0,8.0,26.28,12745.87,0.0,0.0,0.0059,0,ZAR,1,1,Energy,0,9.404124616059676,>10 yrs,0
4,2012,Malaysia,7.5,8.7,8.84,1.5,54.35,0.16,0.023091892684258,0.0268505612508657,51.8885076473311,0.433532446622849,5.5,1434.018,9.0,0.3,-1.289309859,11.0,11.0,16.64,22170.6,0.0,5.438000000000001,0.1078,1,THB,1,1,Energy,1,15.0,>10 yrs,0
1,2018,India,6.0,5.95,4.84,0.25,63.6452,1.41,0.0151803449890179,0.0088642506846292,50.3381627463174,0.493920981884003,6.5,1974.378,6.25,0.3,-0.997705162,12.0,12.0,22.47,19051.03,5.6578,13.429799999999998,0.0749,1,USD,1,1,Utilities,0,12.0,>10 yrs,1
3,2016,Malaysia,1.25,1.2,1.11,0.25,35.2668,0.39,0.0127862940968783,0.01283225681146,146.223949449024,0.731176972389221,3.4,5993.308,1.5,0.3,-0.991300225,13.0,13.0,13.48,33863.66,0.0,1.2568,1.25,1,BRL,1,1,Utilities,1,10.0,5-10 yrs,1
1,2018,India,6.25,6.2,5.09,0.25,3.2115,1.41,0.03637702626865,0.0198754172400248,60.2183479373178,0.600381433963776,1.8,9629.603,6.5,0.3,-0.459640145,9.0,9.0,22.47,19051.03,4.9986,17.3692,0.2733,1,MYR,1,1,Utilities,0,4.0,5-10 yrs,0
4,2022,Mexico,-1.5,0.95,-1.83,2.75,37.0662,3.08,0.01619277278666,0.0182977698867868,156.313811335128,0.723730862140656,2.5,7072.755,1.25,0.3,-0.383099318,13.0,13.0,19.84,26940.26,6.074200000000001,3.3261000000000003,0.0381,0,MYR,1,1,Materials,0,3.0,0-5 yrs,0
2,2022,Mexico,0.25,0.2,0.1699999999999999,0.25,33.2439,0.33,0.0144701802003695,0.0147103497194925,156.313811335128,0.723730862140656,2.5,7072.755,0.5,0.3,-0.383099318,13.0,13.0,25.69,25434.66,5.379100000000001,3.0879000000000003,0.0821,1,BRL,1,1,Consumer discretionary,0,5.0,0-5 yrs,1
1,2019,India,22.25,22.2,20.1,0.25,5.367313043,2.4,0.0426579311168418,0.0745661682599108,65.5093792451602,0.554367542266846,0.8,9145.817,22.5,0.3,-1.3781358,7.0,7.0,13.57,29707.97,0.6,5.4241,0.0083,0,MYR,1,1,Utilities,1,3.0,>10 yrs,1
1,2018,Brazil,6.0,5.95,4.84,0.25,63.6452,1.41,0.0151803449890179,0.0088642506846292,50.3381627463174,0.493920981884003,6.5,1974.378,6.25,0.3,-0.997705162,12.0,12.0,22.47,19051.03,5.6578,13.429799999999998,0.1068,1,BRL,1,1,Energy,0,12.0,>10 yrs,0
4,2019,Thailand,3.8964,3.8464,2.3164,0.25,4.1819,1.83,0.0207484317203659,0.0086282319837669,120.706946299114,0.577838599681854,4.4,11228.293,4.1464,0.3,0.146066397,14.0,14.0,14.91,27789.54,1.0984,0.1891,0.0858,1,USD,1,1,Energy,1,5.0,>10 yrs,1
2,2020,India,4.023,3.973,4.223,0.25,4.2958,0.05,0.0202464218967011,0.0132139774708179,133.816995520751,0.734110176563263,-5.5,10400.219,4.273,0.3,0.124463096,14.0,14.0,28.23,24050.38,2.0879,0.4563,0.0089,0,MYR,1,1,Communications,0,3.0,0-5 yrs,0
3,2011,Thailand,1.125,3.075,3.305,2.25,30.4995,0.07,0.0178132479117306,0.0141082102851523,130.672937960862,0.645829498767853,0.8,5492.115,3.375,0.3,-1.133533716,13.0,13.0,31.82,19621.82,0.0,0.1662,0.4244,0,EUR,1,1,Energy,0,20.0,0-5 yrs,0
4,2012,Mexico,1.25,2.45,2.59,1.5,30.9442,0.16,0.0138963254072947,0.0115358570567955,136.230998631992,0.617483973503113,7.2,5860.583,2.75,0.3,-1.216630697,13.0,13.0,16.64,22170.6,0.0,0.6847000000000001,0.11,1,USD,1,1,Energy,1,2.0,5-10 yrs,0
3,2011,Turkey,1.125,3.075,3.305,2.25,30.4995,0.07,0.0178132479117306,0.0141082102851523,130.672937960862,0.645829498767853,0.8,5492.115,3.375,0.3,-1.133533716,13.0,13.0,31.82,19621.82,0.0,0.1662,0.195,0,USD,1,1,Energy,1,7.0,0-5 yrs,0
4,2011,Mexico,3.06,4.51,4.739999999999999,1.75,13.0637,0.07,0.0322544418855857,0.0270470082250239,23.5848328387345,0.334495723247528,3.4,10554.35,4.81,0.3,-0.667768598,13.0,13.0,27.41,18218.82,0.0,0.4505999999999999,0.1107,0,MYR,1,1,Consumer discretionary,0,3.0,5-10 yrs,1
2,2009,Malaysia,7.279999999999999,8.729999999999999,8.879999999999999,1.75,1.704118182,0.15,0.0409672419878369,0.0588202771365304,37.0802199407039,0.552616715431213,-4.8,8941.404,9.03,0.3,-1.030790567,8.0,8.0,30.04,13059.04,0.0,0.0698,0.0447,0,MYR,1,1,Utilities,0,5.0,>10 yrs,1
2,2021,India,4.0,3.95,4.18,0.25,72.8196,0.07,0.0131486531942049,0.0091583425715259,50.1421581396974,0.582220196723938,9.7,2250.179,4.25,0.3,-0.691997945,11.0,11.0,17.9,22550.07,11.767,21.7248,0.0157,0,THB,1,1,Utilities,0,5.0,5-10 yrs,0
3,2020,Malaysia,4.46,4.41,4.62,0.25,22.3069,0.09,0.0374809881625685,0.0571305323435645,36.940246093683,0.328103870153427,-8.6,8742.217,4.71,0.3,-0.791369319,13.0,13.0,26.12,33481.0,3.1959,5.3634,0.05,0,MXN,1,1,Consumer staples,0,9.404124616059676,>10 yrs,1
2,2022,Malaysia,12.74,12.69,12.66,0.25,4.9764,0.33,0.0384483686716622,0.034041235923879,70.6060973782971,0.654686987400055,3.0,9612.062,12.99,0.3,-0.3314659,9.0,9.0,25.69,25434.66,20.6599,24.0695,0.7788,1,USD,1,1,Utilities,1,18.0,0-5 yrs,0
1,2010,South Africa,4.25,5.7,5.89,1.75,45.8944,0.11,0.0193325725760706,0.0194601700855109,50.5553749785224,0.542141973972321,8.5,1350.634,6.0,0.3,-1.2779845,11.0,10.0,19.26,14421.22,0.0,0.2327999999999999,0.5,1,USD,1,1,Utilities,0,18.0,>10 yrs,0
1,2017,Thailand,12.0,11.95,11.6,0.25,3.1901,0.65,0.0373475990429712,0.0299559976492125,59.4843092982775,0.57053142786026,1.3,10419.575,12.25,0.3,-0.480093956,9.0,9.0,12.54,32886.18,2.1582,16.489600000000003,0.21,0,INR,1,1,Materials,0,10.0,5-10 yrs,0
4,2019,Brazil,5.25,5.2,3.67,0.25,14174.0,1.83,0.0203249024817251,0.0216177738249435,38.3726939516609,0.287074387073517,5.0,4192.768,5.5,0.3,-0.502156675,12.0,12.0,14.91,27789.54,3.5515,5.766099999999999,0.0786,0,MYR,1,1,Materials,0,7.0,5-10 yrs,1
2,2017,Malaysia,6.25,6.2,5.6,0.25,65.8009,0.9,0.0175260584544546,0.0086370578245442,48.794021399068,0.467568516731262,6.8,1957.97,6.5,0.3,-0.774099052,12.0,12.0,9.89,22192.55,2.6243000000000003,10.1247,0.1875,1,INR,1,1,Energy,1,4.0,>10 yrs,0
1,2017,India,6.5,6.45,6.1,0.25,68.0474,0.65,0.0180534358876743,0.0087587520562151,48.794021399068,0.467568516731262,6.8,1957.97,6.75,0.3,-0.774099052,12.0,12.0,12.54,32886.18,2.5757000000000003,9.718,0.0024,1,USD,1,1,Utilities,0,5.0,>10 yrs,0
1,2013,Malaysia,7.15,8.35,8.51,1.5,54.229,0.14,0.0234309651298628,0.0253137357913475,52.3857095169752,0.42749410867691,6.4,1438.057,8.65,0.3,-1.229174137,11.0,11.0,15.36,23274.25,0.0,5.7125,0.0364,1,ZAR,0,1,Energy,1,15.0,5-10 yrs,1
1,2018,Brazil,6.25,6.2,5.09,0.25,3.2115,1.41,0.03637702626865,0.0198754172400248,60.2183479373178,0.600381433963776,1.8,9629.603,6.5,0.3,-0.459640145,9.0,9.0,22.47,19051.03,4.9986,17.3692,0.0349,1,USD,1,1,Energy,1,7.0,0-5 yrs,0
1,2015,Thailand,5.496153846153851,5.496153846153851,5.68615384615385,0.3,11.5527,0.11,0.026312601855339,0.0172354177683591,127.203244242731,0.462852537631989,1.3,6256.667,5.79615384615385,0.3,-0.220544875,12.0,12.0,13.04,21909.18,0.1364,1.4721,0.0641,1,MYR,1,1,Energy,0,17.0,>10 yrs,0
3,2017,India,6.0,5.95,5.1,0.25,64.4482,1.15,0.0161523932803236,0.0091978710269155,48.794021399068,0.467568516731262,6.8,1957.97,6.25,0.3,-0.774099052,12.0,12.0,10.13,18574.57,3.4095000000000004,12.4436,0.0686,1,USD,1,1,Energy,0,4.0,>10 yrs,0
4,2015,South Africa,6.95,6.95,7.13,0.3,3.010659091,0.12,0.0250272051218007,0.0224474137903695,66.4778973468372,0.52715677022934,6.1,10973.586,7.25,0.3,-1.495309711,11.0,11.0,14.67,27336.31,0.0,2.7574,0.1968,0,USD,1,1,Utilities,0,18.0,>10 yrs,1
4,2022,India,8.07,10.52,7.74,2.75,20.0689,3.08,0.0335994533553141,0.0155898483378644,34.3332804057927,0.32231593132019,3.9,11259.75,10.82,0.3,-0.691959739,12.0,12.0,19.84,26940.26,19.7441,12.997600000000002,0.019,1,ZAR,1,1,Consumer discretionary,1,15.0,0-5 yrs,0
1,2018,Malaysia,5.073601905,5.0236019050000005,3.913601905,0.25,13413.0,1.41,0.0246921689015332,0.0048027916808316,38.8054496665639,0.285071492195129,5.2,3945.583,5.323601905,0.3,-0.552077413,12.0,12.0,22.47,19051.03,0.35,5.226099999999999,0.1214,0,MYR,1,1,Energy,1,16.0,>10 yrs,1
3,2022,Brazil,3.0463,4.2463,2.8663,1.5,4.3993,1.68,0.0119059842115851,0.0099932637261864,113.293637089939,0.727465748786926,8.7,12465.612,4.5463,0.3,0.140358165,14.0,14.0,25.56,20214.25,5.6328000000000005,1.6819,0.0054,1,BRL,1,1,Utilities,1,2.0,>10 yrs,0
2,2017,Brazil,6.637291875,6.587291875,5.987291875,0.25,13321.0,0.9,0.0250212351059115,0.0193102634035974,38.7323495613041,0.277318447828293,5.1,3885.967,6.887291875,0.3,-0.5049389,11.0,11.0,9.89,22192.55,0.35,4.127099999999999,0.0257,0,MYR,1,1,Utilities,1,17.0,0-5 yrs,0
1,2020,Thailand,8.0,7.95,6.7,0.25,5.92583913,1.55,0.0434197256939288,0.027633812671541,75.1543951090044,0.582376480102539,1.9,8612.903,8.25,0.3,-1.143863201,6.0,6.0,33.42,27165.67,0.65,5.906899999999999,0.105,0,THB,1,1,Utilities,0,18.0,>10 yrs,0
3,2020,India,4.0,3.95,4.16,0.25,75.7077,0.09,0.0139099517940635,0.0158199289324172,54.5052902460469,0.594535946846008,-5.8,1915.552,4.25,0.3,-0.841136158,11.0,11.0,26.12,33481.0,11.442,17.954300000000003,0.0033,1,MYR,1,1,Energy,1,12.0,>10 yrs,1
3,2013,Turkey,8.88,9.58,9.79,1.0,58.3835,0.09,0.0237852776253857,0.0221543877597424,52.3857095169752,0.42749410867691,6.4,1438.057,9.88,0.3,-1.229174137,11.0,11.0,16.61,21941.48,0.0,6.2136000000000005,0.0699,1,EUR,1,1,Energy,1,7.0,>10 yrs,1
4,2021,Malaysia,0.25,0.2,0.42,0.25,33.1,0.08,0.014141070577843,0.0162990655902571,164.075002469495,0.723730862140656,1.5,7237.318,0.5,0.3,-0.568726182,13.0,13.0,31.12,23117.64,3.2394,3.0879,0.363,1,INR,1,1,Consumer staples,1,7.0,0-5 yrs,0
2,2017,Turkey,6.25,6.2,5.6,0.25,65.8009,0.9,0.0175260584544546,0.0086370578245442,48.794021399068,0.467568516731262,6.8,1957.97,6.5,0.3,-0.774099052,12.0,12.0,9.89,22192.55,2.6243000000000003,10.1247,0.095,1,BRL,1,1,Energy,1,9.0,>10 yrs,0
3,2019,Mexico,5.4,5.3500000000000005,3.2500000000000004,0.25,69.388,2.4,0.0123124937779712,0.0170487307182243,50.7424617406323,0.48083883523941,3.9,2050.163,5.65,0.3,-0.796840608,12.0,12.0,19.66,25417.49,7.804400000000001,16.521600000000003,0.5313,0,USD,0,1,Energy,0,3.0,5-10 yrs,0
1,2017,Brazil,6.5,6.45,6.1,0.25,68.0474,0.65,0.0180534358876743,0.0087587520562151,48.794021399068,0.467568516731262,6.8,1957.97,6.75,0.3,-0.774099052,12.0,12.0,12.54,32886.18,2.5757000000000003,9.718,0.0065,1,MXN,1,1,Utilities,0,9.404124616059676,>10 yrs,0
1,2014,India,8.25,8.7,8.93,0.75,62.1057,0.07,0.0228282057189707,0.0242085465764427,51.8821873589436,0.446743249893188,7.4,1559.864,9.0,0.3,-0.99791199,11.0,11.0,16.0,21355.19,0.0,6.3422,0.1543,0,MYR,1,1,Energy,0,5.0,>10 yrs,0
4,2017,India,6.75,6.7,5.85,0.25,3.1325,1.15,0.0363083226512864,0.0260975635411376,59.4843092982775,0.57053142786026,1.3,10419.575,7.0,0.3,-0.480093956,9.0,9.0,11.43,23726.95,4.3329,17.3692,0.1326,1,USD,1,1,Energy,1,9.404124616059676,>10 yrs,0
1,2015,Brazil,5.496153846153851,5.496153846153851,5.68615384615385,0.3,11.5527,0.11,0.026312601855339,0.0172354177683591,127.203244242731,0.462852537631989,1.3,6256.667,5.79615384615385,0.3,-0.220544875,12.0,12.0,13.04,21909.18,0.1364,1.4721,0.1194,1,ZAR,1,1,Energy,0,9.404124616059676,>10 yrs,1
